Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
breast-cancer-wisc,RotBoost,4,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.284131677795239, 'n_estimators': 6, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 4}",0.942857143,0.946557971,0.053442029,0.930944056,0.980072464,0.960521358,0.209262609,0.162326664
breast-cancer-wisc,RotBoost,5,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.780002284436928, 'n_estimators': 7, 'n_estimators_of_adaboost': 2, 'n_features_per_subset': 4}",0.971428571,0.97826087,0.02173913,0.961538462,0.985054348,0.968864608,0.109256506,0.162226976
breast-cancer-wisc,RotBoost,6,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.6136075691818887, 'n_estimators': 4, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 2}",0.971428571,0.97826087,0.02173913,0.961538462,0.998188406,0.996524758,0.107092142,0.162133352
breast-cancer-wisc,RotBoost,7,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.10198318753437641, 'n_estimators': 4, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 5}",0.957142857,0.947463768,0.052536232,0.956984274,0.994112319,0.987772641,0.107696533,0.162211056
breast-cancer-wisc,RotBoost,8,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.08544706386130968, 'n_estimators': 4, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 6}",0.985714286,0.989130435,0.010869565,0.98,0.998188406,0.996524758,0.107785225,0.16198742
breast-cancer-wisc,RotBoost,9,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.8001376066475226, 'n_estimators': 3, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.957142857,0.966666667,0.033333333,0.946428571,0.976888889,0.947420646,0.106943607,0.162036696
breast-cancer-wisc,RotBoost,10,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.4043094735521247, 'n_estimators': 4, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.956521739,0.956944444,0.043055556,0.948636364,0.99537037,0.991165117,0.107382059,0.161687533
breast-cancer,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 39, 'n_features_per_subset': 2}",0.724137931,0.732142857,0.267857143,0.691176471,0.830357143,0.499130037,0.319721937,0.400996858
breast-cancer,RotationForest,2,"{'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 93, 'n_features_per_subset': 6}",0.655172414,0.536111111,0.463888889,0.554166667,0.533333333,0.430832914,0.442731857,0.399970823
breast-cancer,RotationForest,3,"{'max_depth': 62, 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 17, 'n_features_per_subset': 4}",0.75862069,0.611111111,0.388888889,0.87037037,0.747222222,0.709772266,0.111099243,0.400205531
breast-cancer,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 53, 'n_features_per_subset': 4}",0.689655172,0.591666667,0.408333333,0.619565217,0.727777778,0.573381281,0.325990677,0.399943919
breast-cancer,RotationForest,5,"{'max_depth': 97, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 85, 'n_features_per_subset': 5}",0.724137931,0.586111111,0.413888889,0.698717949,0.738888889,0.590426487,0.440451384,0.400506105
breast-cancer,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 6, 'n_features_per_subset': 5}",0.655172414,0.505555556,0.494444444,0.512820513,0.544444444,0.416819011,0.10662508,0.400250988
breast-cancer,RotationForest,7,"{'max_depth': 167, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 54, 'n_features_per_subset': 4}",0.785714286,0.6625,0.3375,0.770833333,0.8625,0.723429787,0.324152946,0.398075858
breast-cancer,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 21, 'n_features_per_subset': 5}",0.678571429,0.5875,0.4125,0.595238095,0.69375,0.541289303,0.112111807,0.398234804
breast-cancer,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 6, 'n_features_per_subset': 5}",0.785714286,0.7,0.3,0.742424242,0.7625,0.662317635,0.107152224,0.398532365
breast-cancer,RotationForest,10,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 85, 'n_features_per_subset': 5}",0.714285714,0.65,0.35,0.65,0.60625,0.575704125,0.437359095,0.398488932
breast-cancer,RotBoost,1,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.9899391751711012, 'n_estimators': 1, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.689655172,0.553571429,0.446428571,0.575,0.62202381,0.322946463,0.105448246,0.007258315
breast-cancer,RotBoost,2,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.7924291583362856, 'n_estimators': 10, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 6}",0.689655172,0.561111111,0.438888889,0.61,0.594444444,0.437414642,0.21168685,0.396792527
breast-cancer,RotBoost,3,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.8669255435322172, 'n_estimators': 2, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 3}",0.827586207,0.722222222,0.277777778,0.9,0.708333333,0.658937762,0.106048107,0.395573531
breast-cancer,RotBoost,4,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.4177152578907793, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 6}",0.724137931,0.647222222,0.352777778,0.672077922,0.777777778,0.565992368,0.311986685,0.397086607
breast-cancer,RotBoost,5,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.5194523145558567, 'n_estimators': 6, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.75862069,0.672222222,0.327777778,0.724637681,0.788888889,0.637424431,0.209527016,0.397599625
breast-cancer,RotBoost,6,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.03794771184917744, 'n_estimators': 1, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.689655172,0.591666667,0.408333333,0.619565217,0.541666667,0.436781609,0.105351686,0.007865958
breast-cancer,RotBoost,7,"{'adaboost_base_estimator__max_depth': 3, 'adaboost_learning_rate': 0.8001376066475226, 'n_estimators': 3, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.75,0.6,0.4,0.713333333,0.865625,0.720050293,0.107012749,0.395140907
breast-cancer,RotBoost,8,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.19955098556455356, 'n_estimators': 4, 'n_estimators_of_adaboost': 2, 'n_features_per_subset': 4}",0.678571429,0.5125,0.4875,0.526666667,0.740625,0.536399977,0.107940435,0.395189884
breast-cancer,RotBoost,9,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.5928686030109207, 'n_estimators': 4, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 6}",0.785714286,0.7,0.3,0.742424242,0.7,0.525256446,0.110354185,0.394755556
breast-cancer,RotBoost,10,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9341006430761548, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.821428571,0.725,0.275,0.813043478,0.6375,0.618577768,0.210967302,0.395346058
breast-tissue,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 61, 'n_features_per_subset': 4}",0.96969697,0.916666667,0.020833333,0.958333333,0.946759259,0.919312169,0.336471796,1.084982721
breast-tissue,RotationForest,2,"{'max_depth': 32, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 95, 'n_features_per_subset': 3}",0.878787879,0.583333333,0.072222222,0.541666667,0.9,0.632638889,0.547222137,1.086260143
breast-tissue,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 9, 'min_samples_split': 3, 'n_estimators': 14, 'n_features_per_subset': 3}",0.939393939,0.833333333,0.035185185,0.833333333,0.972222222,0.916666667,0.10919857,1.081183082
breast-tissue,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 84, 'n_features_per_subset': 5}",0.878787879,0.583333333,0.074074074,0.527777778,0.866666667,0.650694444,0.344252825,1.082575949
breast-tissue,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 60, 'n_features_per_subset': 5}",0.848484848,0.527777778,0.087037037,0.5,0.922222222,0.797916667,0.22430253,1.078783838
breast-tissue,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 25, 'n_features_per_subset': 3}",0.939393939,0.833333333,0.037037037,0.861111111,0.972222222,0.94375,0.214725494,1.082987534
breast-tissue,RotationForest,7,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 64, 'n_features_per_subset': 5}",0.933333333,0.833333333,0.037037037,0.888888889,0.979166667,0.951388889,0.330829859,1.072764397
breast-tissue,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 53, 'n_features_per_subset': 4}",0.9,0.75,0.060185185,0.694444444,0.96875,0.868055556,0.326208591,1.072819034
breast-tissue,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 76, 'n_features_per_subset': 6}",0.9,0.75,0.060185185,0.805555556,0.9375,0.839583333,0.334943533,1.071011027
breast-tissue,RotationForest,10,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 61, 'n_features_per_subset': 4}",0.9,0.666666667,0.0625,0.611111111,0.96875,0.916666667,0.332188368,1.071507732
breast-tissue,RotBoost,1,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.6033485692808512, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",0.939393939,0.833333333,0.0375,0.708333333,0.946759259,0.860185185,0.950671434,6.449528744
breast-tissue,RotBoost,2,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.6412505217490179, 'n_estimators': 4, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 2}",0.878787879,0.583333333,0.072222222,0.555555556,0.9,0.632638889,0.430922747,6.453411203
breast-tissue,RotBoost,3,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.4401574642315463, 'n_estimators': 6, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 3}",0.878787879,0.666666667,0.07037037,0.555555556,0.944444444,0.784027778,0.580250502,6.448155955
breast-tissue,RotBoost,4,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.2926821739174091, 'n_estimators': 8, 'n_estimators_of_adaboost': 3, 'n_features_per_subset': 3}",0.909090909,0.666666667,0.055555556,0.666666667,0.893518519,0.764285714,0.618585825,6.445892234
breast-tissue,RotBoost,5,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.19243644533894363, 'n_estimators': 5, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.909090909,0.666666667,0.055555556,0.566666667,0.927777778,0.718055556,0.499162674,6.454161594
breast-tissue,RotBoost,6,"{'adaboost_base_estimator__max_depth': 2, 'adaboost_learning_rate': 0.6241096789385798, 'n_estimators': 9, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 3}",0.939393939,0.833333333,0.035185185,0.861111111,0.922222222,0.797916667,0.885097027,6.445716557
breast-tissue,RotBoost,7,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.3361551926047833, 'n_estimators': 4, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 6}",0.833333333,0.5,0.097222222,0.5,0.877314815,0.60218254,0.388111591,6.382184724
breast-tissue,RotBoost,8,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.4256746281352343, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 5}",0.9,0.666666667,0.060185185,0.583333333,0.931712963,0.75,0.759293318,6.416710714
breast-tissue,RotBoost,9,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.03702201170072294, 'n_estimators': 7, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 4}",0.866666667,0.666666667,0.081018519,0.625,0.958333333,0.88125,0.620987177,6.382572154
breast-tissue,RotBoost,10,"{'adaboost_base_estimator__max_depth': 1, 'adaboost_learning_rate': 0.6301289043776064, 'n_estimators': 10, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 5}",0.9,0.666666667,0.0625,0.5,0.881944444,0.611111111,0.900557995,6.378762424
car,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 73, 'n_features_per_subset': 3}",0.99132948,0.955809342,0.00817037,0.955809342,0.999487787,0.993001588,0.435311794,0.114192433
car,RotationForest,2,"{'max_depth': 72, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 87, 'n_features_per_subset': 2}",0.994219653,0.991523628,0.003371696,0.962339744,0.999864592,0.999654155,0.542034388,0.113931533
car,RotationForest,3,"{'max_depth': 162, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 86, 'n_features_per_subset': 2}",0.994219653,0.991523628,0.003012048,0.944444444,0.999729183,0.999362865,0.546267271,0.114468234
car,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 87, 'n_features_per_subset': 4}",1,1,0,1,1,1,0.535475731,0.115274449
car,RotationForest,5,"{'max_depth': 92, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 100, 'n_features_per_subset': 4}",1,1,0,1,1,1,0.541085482,0.114298662
car,RotationForest,6,"{'max_depth': 157, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 32, 'n_features_per_subset': 2}",0.997109827,0.993421053,0.004807692,0.99795082,0.999871801,0.999794938,0.218657017,0.114350117
car,RotationForest,7,"{'max_depth': 47, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 64, 'n_features_per_subset': 3}",0.997109827,0.964285714,0.001851852,0.993589744,1,1,0.328312397,0.113950103
car,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 61, 'n_features_per_subset': 4}",0.997109827,0.964285714,0.001851852,0.993589744,1,1,0.329735279,0.112979194
car,RotationForest,9,"{'max_depth': 187, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 42, 'n_features_per_subset': 3}",0.994186047,0.951754386,0.003021176,0.927083333,0.999699899,0.993380677,0.219406366,0.114670279
car,RotationForest,10,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 53, 'n_features_per_subset': 4}",0.99127907,0.920552932,0.005237367,0.945833333,0.999699899,0.993380677,0.325599432,0.113978105
car,RotBoost,1,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.555372223530905, 'n_estimators': 6, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 2}",0.988439306,0.912534435,0.007462687,0.976744186,0.999439949,0.992825931,0.421780348,0.453855462
car,RotBoost,2,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.417624278297075, 'n_estimators': 10, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.98265896,0.978915024,0.013776403,0.942241112,0.998350512,0.991059957,0.590463638,0.453122316
car,RotBoost,3,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.9899391751711012, 'n_estimators': 10, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 2}",0.994219653,0.991523628,0.003012048,0.944444444,0.999880801,0.99994981,0.641223907,0.454997592
car,RotBoost,4,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.9955410599085135, 'n_estimators': 6, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.386286259,0.457439017
car,RotBoost,5,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.619017333730774, 'n_estimators': 9, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.997109827,0.993421053,0.001506024,0.96875,0.999951267,0.999829089,0.55809927,0.454355876
car,RotBoost,6,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.9899391751711012, 'n_estimators': 10, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.598229647,0.455124607
car,RotBoost,7,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.632578329058775, 'n_estimators': 7, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 2}",1,1,0,1,1,1,0.504858255,0.451847779
car,RotBoost,8,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.9872792792005425, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.997109827,0.964285714,0.001851852,0.993589744,1,1,0.75606823,0.449317517
car,RotBoost,9,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.9715343956412148, 'n_estimators': 9, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.997093023,0.993421053,0.001506024,0.964285714,0.999356223,0.99239471,0.539628744,0.45656119
car,RotBoost,10,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.619017333730774, 'n_estimators': 9, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.997093023,0.964285714,0.001865672,0.993589744,1,1,0.533833027,0.453276322
cardiotocography-10clases,RotationForest,1,"{'max_depth': 17, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 69, 'n_features_per_subset': 4}",0.977464789,0.828261643,0.013461107,0.891686717,0.991047987,0.911837436,2.557649851,0.11486433
cardiotocography-10clases,RotationForest,2,"{'max_depth': 47, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 74, 'n_features_per_subset': 3}",0.979342723,0.835232006,0.012660792,0.915657671,0.993567954,0.933468267,2.641871929,0.114379792
cardiotocography-10clases,RotationForest,3,"{'max_depth': 37, 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 92, 'n_features_per_subset': 4}",0.970892019,0.804288747,0.018197645,0.897225825,0.985016514,0.887365175,3.452898502,0.113391561
cardiotocography-10clases,RotationForest,4,"{'max_depth': 127, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 76, 'n_features_per_subset': 3}",0.974647887,0.822743061,0.015316747,0.870544377,0.992897712,0.936965573,2.739079714,0.112989347
cardiotocography-10clases,RotationForest,5,"{'max_depth': 52, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 94, 'n_features_per_subset': 2}",0.976525822,0.824692475,0.01391081,0.852076532,0.991821519,0.899790781,3.453828812,0.115472192
cardiotocography-10clases,RotationForest,6,"{'max_depth': 132, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'n_features_per_subset': 3}",0.972769953,0.783590052,0.016326945,0.853533099,0.984979104,0.869963892,3.662406206,0.115064802
cardiotocography-10clases,RotationForest,7,"{'max_depth': 167, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 99, 'n_features_per_subset': 3}",0.985849057,0.899033771,0.008931906,0.960787978,0.997196833,0.979156409,3.556529999,0.115346109
cardiotocography-10clases,RotationForest,8,"{'max_depth': 182, 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 94, 'n_features_per_subset': 3}",0.967924528,0.775330055,0.019618771,0.852481685,0.992453574,0.934815782,3.456586123,0.113714585
